,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8,Site9,Site10
997,4860.263658144318,3406.060888695968,5552.9653230058175,6530.5,5848.372510014956,6512.0,6426.0,3517.0197230054973,4303.823893918816,4780.479327295405
998,1115.2300865432053,4370.073286732826,5319.5361954129885,5706.2277129735885,3640.1889813379676,6235.915124520273,5939.027919406115,0.0,1048.1828688960495,2772.9809618920253
999,5046.940222030307,5292.900124516347,4835.8936385411935,5874.388819930212,2096.786577952581,5978.349077530988,5833.76319899886,2220.0859822438815,3967.881062866936,3782.8123159039587
1000,4997.582923151814,5060.0311318666045,3773.7006823217725,5143.114115812572,3729.2072557964602,5039.936288003081,5353.18186046818,3153.593927936214,4995.933410463962,4831.2715769615725
1001,5846.0,4799.491446178641,5841.667615225861,6062.200042972808,5085.791368858279,6344.0,6002.585174238577,0.0,4508.3347405045315,4465.1434668596285
1002,3407.5981201827676,5154.627229955206,5983.5,5922.13564518584,3542.0101089198333,5841.100449099056,5684.461857849057,1415.0328903404488,3267.109928274047,1043.3255274242165
1003,5681.0,5690.0,4105.11669224471,5619.746578188733,4479.214209778604,5361.369829185785,4378.845517751834,2634.612509080575,2752.6372536980803,2302.331152532759
1004,4381.543597747945,4261.9855180086415,4592.597209648713,4830.449875847122,5312.446038576224,4352.07087594574,3958.508378229451,3583.3557064153965,4287.822733618399,3606.5063016799522
1005,4825.660880441582,5106.825184328465,5045.151283179865,5780.179915079281,4521.45535130118,5800.904249522599,6028.5,1913.6681398432002,3275.942600585274,3932.787181785261
1006,5584.0,5593.0,5377.296411306397,5376.45678352357,5560.845861647373,4947.442211356578,4401.612427620385,1505.8468666330455,4196.2812702533565,3514.8148800176623
1007,5454.0,5524.5,5614.330253847081,5045.268081809256,5406.322782545913,3577.2841786511653,4169.7747047435105,2221.856023778702,4755.438089816509,4048.499196446255
1008,5437.5,5394.5,5590.4073168315645,5824.150400297035,4336.725685164886,5993.451684088591,5841.68409766982,4248.474457535605,5035.309079013612,4833.5
1009,4460.300726822039,4496.962618846278,4433.366205550887,4299.395575705648,4019.6003468204303,5335.704377414748,5397.822224576752,3400.7693421648573,4437.097073419273,4106.6634700376235
1010,4399.591110975844,4768.2316854437795,4252.140343445395,5513.244961939005,5368.372247359645,5642.753018637469,5624.140257613891,2781.568498118955,4824.734085421021,4043.7530411835337
1011,3393.3625745008494,4330.434196998554,2492.714058129529,2150.7464219616204,3492.00465832757,3671.3410764461396,2556.6061158026682,3968.9467694511322,3833.6882850570737,3355.6825106447277
1012,4204.359815156344,4921.1732478609765,4979.214158177311,4988.040883914074,3040.7647092389693,4688.380554508943,5051.673277607581,1712.717714129862,3244.760669867153,2631.782921301775
1013,5106.758242133368,4959.158218078658,5046.199295564265,5294.689214284427,5535.718225702762,5773.114137751601,5371.856527978053,3606.2841301490935,4843.794638399126,4334.132020239322
1014,4489.3677907572655,5026.356094119301,4593.289902702956,4642.921651420422,4763.64490216871,5206.029038173429,5096.050462064886,3223.7988643388344,3808.166812010505,3527.5650865591083
1015,2904.936157189003,1928.6918284886488,1995.8641685350885,3280.129850677461,3439.9133310481866,3733.8243322439575,3985.7067894687802,1509.5528709966989,3140.1689083810693,2338.0708283482873
1016,3879.786627638182,3052.783794360032,2778.4456242186516,4881.788002121493,4654.309918785453,4631.4353328908255,4695.558451645095,3340.9294896422775,3064.99524093087,3077.7504949345757
1017,4288.8251530115695,3651.54329831021,5204.5,5480.0,5303.027215338426,5021.240323661352,4963.2057353706205,2448.8772443505104,4547.2691572298245,4293.0
1018,4597.68314850083,2156.812703618176,3952.2631754496124,5184.592934125849,5384.5,5006.565176707003,4872.73065525576,217.72975379736272,3655.0046352347117,2759.0278617858403
1019,4210.513706808633,3121.252504593327,4015.9229911398884,4966.128548123933,5081.060158598717,5469.5,4217.591417372615,2557.8027465787454,3490.7047175960706,3171.711177045787
1020,469.84933412343344,2244.986845238376,2490.0577961899453,5207.391553433515,4713.525733093083,5358.694693230187,5405.5,1056.341506979214,2340.0807829022992,1952.4451707636108
1021,2639.7761092174055,3821.090294421443,4792.024912876552,5288.5,5254.0,5371.0,5312.0,2747.66652959915,2719.190933389582,2960.1667205629333
1022,4588.08879616239,4362.378786635445,4863.250183192274,5274.5,5171.0,5374.0,5008.866645348043,1723.2370951704247,3314.9016166939573,1952.6166281899787
1023,2182.6844952806778,4440.185986888251,4518.500915081422,5177.0,4981.641006568203,5105.499419166202,4995.889528744614,1703.3486300756208,3462.0449084911716,3350.707121255913
1024,3119.5759026556298,3910.5949717252442,2403.3498131019496,4562.946227867072,2927.1732769454898,4831.256140746617,4925.791904151362,2878.959304029912,1764.3993955313927,2789.142779921377
1025,499.6912214693666,1377.7024892110044,1749.9518348737101,4855.051260171783,4104.1288134510905,4602.990710104896,4254.336422223304,3631.5,2262.293711100403,422.7774825161832
1026,4117.1792269327925,4171.151595761557,4447.847468511968,5065.0,4992.5,5199.5,4836.643249943689,997.4674120041327,3905.547108348967,3449.600048360694
1027,3781.4722511403265,3515.2799272891907,4290.010024647322,4027.344673377338,3720.6123989314615,4191.297384708534,4821.480862494916,3502.012585107919,4112.768721308305,3739.424927318994
1028,2767.590056108631,3157.413323196832,4167.446784404301,4669.988780100493,4022.7339186302515,4762.601931482771,3753.3008714770253,1585.6843112223542,1608.6552698543915,408.81835310370934
1029,2107.549388628067,2991.8656373939452,3858.0858019830666,4540.275756946086,4189.457364480901,3678.2112712375742,3343.400131610634,1702.717060984688,1819.8432326998804,2296.725437439116
1030,1432.184660147972,1363.730260106454,3307.8690817070565,4380.0980818284415,4764.75593574982,4130.9946566197,4181.255283219044,633.3590374892383,1048.5304394934437,1791.552140128608
1031,2168.551830685951,2095.3523171631846,3226.4825344537476,4265.812277535532,3683.3272529236524,4625.329705147886,4379.872673248167,2605.269232394659,3331.487443480171,2399.777839521901
1032,2239.2732036509988,1641.6269202612184,2293.222495838378,3016.911814896905,3524.1998819366086,3143.193728617718,3626.5474579048887,2092.4112297040965,1899.341479139382,1121.6908197410457
1033,3651.0650933140478,3344.007682230278,3185.465568003318,3902.9240114630675,4293.816668547762,4486.856065365096,4633.136205951898,2401.0761024037492,3277.4692970193005,2910.8997281357047
1034,3034.309742779676,3632.1286387772216,2804.2428701141207,3587.0215395690693,2544.3296839661757,3797.3836496966533,4105.983562911731,2440.3818600602353,3347.6242673633014,2030.8953744521662
1035,3016.3149689796055,2346.8286266461932,2419.256948613921,2228.4350577374826,2575.3461211627346,1657.2015782669723,1844.0817645584534,1488.720488338467,3093.7926686298792,1533.0286553540254
1036,91.89190468084507,0.0,1548.4634380383613,4185.780321305013,2831.809061878653,4256.61282847489,4004.7518120143877,1107.6739321649538,1675.1877950068479,2291.761070128911
1037,2516.306131203045,3377.077616774092,0.0,2747.8534659130064,1215.0434451364308,2051.158824598122,2242.7835645569116,3119.5,3530.0566993973207,2419.1851319651996
1038,0.0,2593.1575146736996,1603.8648322096142,3256.4454589792513,3221.4339406391423,3932.459074348113,3680.8137503797093,776.6555020775836,0.0,1056.9979820793083
1039,2300.536228254379,2760.8783964605145,4049.6934171908088,4112.052574231367,3055.6211703552167,4215.602919048007,4210.09721588667,247.49826802669122,1915.4410441868522,2567.8003553689127
1040,1159.9406520846746,3021.518788181775,3070.9806085284285,3922.976649868072,2691.284187693819,4240.416798932633,4065.1925191637793,1516.6752612597686,1759.8985398361506,2227.478397396445
1041,0.0,3119.481200993443,997.8025315611417,3521.000326357842,2858.9727258889307,4249.85823271808,4477.0,1418.1010822147455,520.7774907223861,1296.4497876830105
1042,1575.193883411529,2779.667234256348,4043.5,3932.617047433307,1100.5199493341079,4500.0,4475.704780430704,399.2321543557173,1053.6144933285054,2252.775516065833
1043,2027.2129709880803,2506.3405034902544,3196.505811835188,4274.0,4272.5,2509.240600678505,3214.8797200912622,1638.0354171185431,2889.4070340494573,835.4108019369501
1044,3647.0,3656.5,3833.761746286253,4392.0,1795.2998923067726,4477.0,4199.812151252818,449.6311525497349,3078.846949406619,1061.5447003950387
1045,3437.0,3572.0,3810.526875479181,4226.5,2265.9464219808983,4324.620148650876,4311.93855070878,1177.3056598393682,3204.5,2136.8766546603274
1046,3143.663222625229,3193.7440110894613,3565.5158120384936,3900.128977733204,3395.184318784236,3674.6600706882323,4345.5,2649.0,3182.0,2911.5
1047,2610.36127748366,2902.7939579442314,3144.2353983462,2668.3725550063555,3097.2356937222744,4102.791081581748,4295.0,405.51697117789763,2614.5982339514594,2462.9786014313095
1048,0.0,1944.124872416056,2372.025543295033,3642.572500332686,4154.5,4295.5,4235.574099959578,2207.1027591305924,0.0,0.0
1049,1601.9130244946573,2225.7620271934115,3147.272515817296,3534.1187282523183,3390.2517108673346,3351.7713724152154,3899.7216364201013,2686.5,2577.1630436048954,2853.0
1050,2667.1493988829498,2804.456074707302,3380.2340252316512,4081.5,3490.0025751817734,3964.1297996794647,3754.65551974758,1654.5771897898176,2844.613563953982,1241.9059340419826
1051,3361.0,3259.5539033292453,3012.3616776621566,3470.406833820225,3053.7371520688457,4197.5,4154.5,686.0720489443372,2380.003625256783,2201.689109601595
1052,2750.448355245026,2111.8860940815343,2995.584641380564,3546.696010964789,3648.571378171693,3701.7219826465443,3816.7842008692737,1647.1433404818863,1572.1668085000308,2100.052077527913
1053,1468.7656600030089,1862.4259600563196,1836.830798498216,2008.99898790747,2163.8855204129754,3196.9475940066973,3487.740243926376,948.3502136211287,1870.6822682539364,1624.0668554150834
1054,2345.1784982954605,2101.0333866308974,1539.4834742394014,3080.3843326466317,3272.1424182544156,2574.6882043423198,2219.1499333746065,1909.9104303040126,1371.3673540173957,1359.776289535207
1055,877.4626670220377,1427.2211400367592,1630.1826131397984,2536.536827915234,2227.814997258763,2596.386872496493,3047.1819044121094,1006.7149516118122,710.1731400628869,0.0
1056,3259.0,2638.747095832167,2075.0196770241764,3095.174234801998,3156.7729567935226,3434.6113491283973,3736.177169281627,1745.8586392975858,2981.0,1618.4933432419982
1057,167.83746587874612,1114.691959593967,2857.3886740506323,2628.464293344431,2323.0376153103302,2510.1216443216204,3232.2405683658903,94.47788357882473,1082.6128812890977,1080.1246708424076
1058,0.0,2454.6927325736497,1054.143284827166,3416.075579076283,3751.588974682437,2597.749319557417,3004.0345375768784,0.0,0.0,0.0
1059,1044.3212560592024,3167.7680818710155,3491.5,3504.2735903917774,3927.5,3900.5468439776655,4052.5,48.361412229258804,2532.5037737533835,1266.2484377013507
1060,0.0,1083.4030947745955,2257.7798588256283,3340.614410569611,3018.935275926764,3900.531585584418,3320.0287531408076,0.0,82.59405185146625,0.0
1061,1838.1740873208132,1412.5110426658,1252.7937434026335,2195.8849606506838,97.59393795237884,2023.6190566717073,1937.3681553157949,2298.0,2460.7504028225285,2538.5
1062,2173.436103116307,2613.940069808449,3023.4620797492494,3202.246592798936,983.4825236502902,3450.3234816872455,3672.554991853249,0.0,907.546131371741,268.4822486613375
1063,2064.743912803973,2838.44351813937,2591.235024479006,3398.8745749584186,2545.941593912795,3700.9833789833538,3267.315809063555,0.0,1662.4647555837994,1129.1191905321884
1064,2311.727258422392,3022.001214177037,2947.303147546073,2071.408368267372,2924.540928099068,3376.938012598421,3131.1140746091446,1988.828554193923,2786.0,2411.5
1065,2616.4407322647367,2912.7928316340576,3032.427558616763,2988.5519033574383,2896.412320682475,3393.275305911431,2915.6266288169227,0.0,1634.5483483477778,2381.058995718342
1066,2726.1919620111917,2877.3321225705645,2967.504028685648,3183.558799040853,3377.0067101121995,3333.2805546051227,3608.735320757539,2133.0,2338.494036990608,2397.5
1067,2075.5659693039192,2472.351288948127,2687.103161942202,2733.093956115522,3066.3552149483485,3015.695502509249,2983.7823933047757,0.0,1573.342660479026,1067.8292759002118
1068,2312.2080677707736,2497.3062587377044,2269.6352271368737,3558.4050442965795,799.1309970392786,3681.0092145065146,3674.345742674672,488.4545282583822,2161.2184320037272,1375.198933420777
1069,1547.7470348099555,1516.6432338686038,720.1930930247618,2917.9968524239393,3200.6519374803584,0.0,0.0,74.00954035594032,1239.848159183712,1183.5258736914543
1070,1672.881516019889,2976.0,2286.3460302468675,1388.0794723403096,1959.9155338457513,2916.672631761056,3250.488833116836,0.0,311.9622700650152,1081.2050900121515
1071,877.2502487735742,2307.7780054999184,2918.663014940049,2541.9721999753947,884.3706004091027,2922.2562397056217,3220.6233078630808,0.0,124.51452874049846,745.9706229017095
1072,2214.925162852037,2223.149151420279,3267.0,3639.5,3433.539218100868,3766.5,3789.5,1089.5509954774823,1745.227748643284,1270.7326921173885
1073,819.5390595104527,600.9206827710723,2833.583306626121,3496.8421683150636,3648.0,3659.320989497386,3649.7673203549184,315.09202710553154,1455.217263489204,1136.1181664336593
1074,1872.7494086881084,2093.4882971672682,1524.3198933429599,2624.714303832513,2399.8730575363224,3021.8478327684743,3303.6431680924634,1519.5352777889252,1656.328641468813,263.44028365873737
1075,528.5930798127297,1362.59277431247,1644.0867118006402,3520.804381804022,2662.260816527474,2839.3119348791706,2338.4112116031242,1672.4247515444185,808.343805323965,1083.2502896472515
1076,2717.0,2826.5,494.0408852946043,2558.075194333148,2571.4694110043883,2679.721029559979,2898.978027231824,134.16405697807159,2200.5638829048994,610.2512708687618
1077,2411.8805648930056,2680.352888836781,3152.0,3447.5,3164.5918957870795,2669.535197279442,2048.806267209041,0.0,1076.2537303023664,0.0
1078,312.2018788030591,2153.79348195057,2809.959406226236,2795.437978578567,2696.715794489217,3374.6763387843566,3649.5,0.0,0.0,0.0
1079,2768.5,2841.5,3143.0,3435.5,3511.5,3552.1815458564542,3297.3493373080632,1109.9945847419924,2268.96255530927,2243.5
1080,1361.2220917855789,2018.4811829227035,3182.5,3511.5,3104.5438515833303,3677.0,3430.3490407977297,0.0,0.0,0.0
1081,2767.0,2960.5,2279.842095607451,2897.8598072993273,2724.2890509455187,2754.363132600342,3231.218507142992,0.0,2499.0,864.1303715831589
1082,409.2401264556893,1969.9556310425626,2708.691217355968,3135.8761755167916,3339.0964243125245,3668.2896855401464,3572.4020989046735,410.3036383492613,1779.0525976004087,2254.5
1083,0.0,0.0,1365.578916926897,2418.0501524205406,2334.0169708125604,2736.7646765114255,3126.9028573662035,558.0913464878158,0.0,612.7082110631166
1084,2310.3931867949314,2441.4378405109683,2511.1442593984807,2979.8612986820763,1888.4907553938513,3212.7769976894733,3133.789012468472,394.1007459381799,1964.6454508680945,1939.2031395755803
1085,2411.2116619400017,2689.851066393897,2364.766860725903,1634.4529967172166,2711.2642896432226,273.6916156221496,2439.408080287456,593.8490373347977,2239.263875630789,1041.4477925776073
1086,2023.8543441580061,1432.9513280006859,0.0,0.0,989.8383998286236,1000.0114960554852,2399.834813080119,1991.5,1987.0782285384105,1143.2113736409403
1087,1933.5467168192142,2332.2040351972378,2320.0773539870715,2633.4007387516226,1370.2802291928651,1870.9824258641124,2492.879063971151,1099.491877541822,1044.4532728932872,1168.887089739004
1088,2069.4141294482965,331.3168156631291,1566.2891128628794,1250.8920556350345,1246.2235846125327,843.3892782738358,871.1440225581396,1987.0,2255.8021340587125,1182.1614815024423
1089,1979.8534779252439,2257.3346090847754,2614.64970608931,2739.4854936882743,616.6731955699192,2719.52078579249,3355.2070155385836,0.0,2015.417430599526,0.0
1090,585.6610928911946,2086.7882447427046,2743.694398085838,2910.9828148326083,3095.7178404264637,3540.9296206887693,3512.278924539934,160.79044509539835,1308.4465985966167,1034.1981850395473
1091,948.5554930632743,1993.4109992466913,2221.7409532339557,3009.303139518297,2038.2800498766715,2895.7481738890056,2699.1210747985397,0.0,191.0573807693968,0.0
1092,1192.8426310262764,1698.0481976937863,2935.6454094984992,3110.0216131918123,3244.0316460428494,2675.1957689288975,2694.4790244273927,1152.0887200438333,1052.50384251657,1236.0937873265373
1093,2884.5,2968.0,3236.5,3412.0413621457606,3442.6018211373957,3374.5967192035077,2744.0591327628536,2049.795331002525,2634.5,641.0628608430129
1094,2150.344846003668,2205.1641715179876,2745.7543455985606,3073.979063466973,3143.0960342486164,2515.836759306506,2913.3371912966345,1106.432242601898,2443.9654430861838,1313.6635443406021
1095,620.5112080401359,0.0,167.4003382221249,2299.297708298671,1937.7618454714775,2982.4461328081147,2435.1923774921647,795.3886503556498,795.6420499782755,831.587324784484
1096,0.0,0.0,0.0,0.7290364929249336,0.0,1466.5589105156732,1287.6919898752321,770.2113522740462,1290.4466914784064,875.8561368571145
1097,0.0,0.0,0.0,658.6744639680155,650.5825498297727,1319.3362999573155,1253.614766861418,0.0,0.0,24.829103268140898
1098,0.0,399.78362925247484,703.1263839987105,2584.606679548679,63.447181591779554,2097.1723620315656,2824.6803189252223,0.0,861.5832707524046,269.09772035172136
1099,2698.6071712813123,2983.884681748224,2386.9849255452514,3011.953094038689,2927.7736731482687,3270.9536748755113,2793.8494762904807,0.0,1851.5764421838303,782.4520864659664
1100,2676.5303581751996,2495.072845232895,2058.6168973943686,3120.562403707361,2385.3772972339325,3154.2118200916916,3330.3865390481083,0.0,272.98975404348676,735.3333558665211
1101,2899.0,2957.5,3299.0,3541.601319089873,3063.5561310093353,3731.0,3620.644876959068,0.0,2152.214878202991,509.023490703549
1102,1458.225554283907,2986.5,3124.66827912602,3615.5,3655.0,3800.0,3801.5778897195473,0.0,2104.1592897816427,474.92797102613304
1103,2915.2646843089633,2861.6690654577874,3357.5,3684.5,3799.0,3455.659390166513,3498.0797884104586,0.0,903.3375981551405,630.187258830606
1104,3046.5,2684.830881207782,2661.5225150283613,3626.142815391005,2809.1941039506573,3720.1398297662427,3378.520103672096,1311.8828466160346,2799.0,2401.71740054324
1105,1203.9877727901392,2553.1752435440585,3134.377984810576,3564.9282589395393,3305.878000741886,3617.8955064523966,3357.5706903513196,0.0,700.4462972172742,0.0
1106,3095.1727734005717,2989.552560767879,2066.5045880144576,3121.847241122583,3426.1470914706815,3209.7407283211196,2457.0554275256245,0.0,2879.0,1651.0925527695076
1107,2855.494365853673,3033.8172542815805,3417.332460729629,3681.2966431719474,3408.4670910676273,3523.423552245661,2942.914666132823,400.33657112687706,2569.608327100522,2179.239296993409
1108,623.1795920232912,1129.491186137564,1088.3718097821675,1415.3143313284731,0.0,2342.1202879750917,2701.4887645384506,1193.061617242504,2866.5,1305.29732270599
1109,2988.24920408948,3234.0,3523.5,3870.0,3389.894719017663,3996.5,3612.358431009679,2381.5,2947.0,2602.0
1110,3250.0,3324.0,3590.0,3701.311745556934,695.7948029012473,4057.0,3997.5,125.12955862559966,3006.5,1658.2393033429528
1111,2656.9804916732346,3299.5,2823.8789882965025,2458.547243626679,216.16382776893533,2170.9102862653453,2384.4196340145377,1549.2323002333032,1454.0422279284887,2142.6675406706254
1112,3226.29888742379,3336.0,3396.603883685685,3899.8182666382227,3575.8532079597067,4045.367269559356,4024.224634084164,1460.1475481476164,2292.17737423525,2101.6415935448
1113,2973.829348777438,2402.4129727765894,2809.5323502979513,4037.5,4090.0,4129.0,4108.5,1455.7421782708611,2625.870917483353,1605.8597256173277
1114,1664.9834320427226,1399.2501765939355,3024.3820929399785,3492.547464148136,4037.9426972749743,4135.0,4081.0541224834556,1128.2721416822287,2411.9799683638844,779.4485506699275
1115,2711.834595935018,3239.3703669778565,2973.3613765248165,2719.26461236924,3545.2147248878555,3667.923445482247,3492.9018894185256,1079.0574294643643,2603.4945384949415,1541.216083458175
1116,2277.2468841863592,2124.4559188506355,3085.088928026191,2986.096011866624,3309.01848834245,3712.222155669441,3908.8553244735963,124.45732007461083,1787.1744059255666,174.53544706330695
1117,1924.9138274746174,1391.475097605703,1693.4128938646654,1905.4174396642752,2525.2474135438724,3521.666977685797,3300.6960848936787,2184.4606720259676,2422.3421242541954,1753.0440651182798
1118,3053.666250707666,2779.6388687342433,2706.1508897668077,2701.5278550982866,2717.917709041363,1951.4352319902305,1140.333007023034,918.2365048214056,2098.6568579952905,1971.487889330044
1119,3452.5,3483.5,3830.5,3812.176846143663,4147.057910378233,4170.527680528918,3448.348539877932,892.3052071124725,2723.6330495899683,2580.6376725146692
1120,2331.843022940706,3333.391951299779,2324.3207664609167,2850.485617511031,2477.0433883138166,3912.092888133704,3940.971964442885,364.69979286591297,2717.696030092252,1949.4319933039064
1121,0.0,364.9783048089348,479.5385868531771,3877.2925186086727,4012.0870374429696,4334.876282577847,3450.031469485608,171.57106471769976,0.0,328.67429903277934
1122,1255.6593704229008,2766.2816559309745,2948.0880325844582,3201.7989482615167,4162.785222256434,3908.221352515321,3780.3549965242555,355.96612397439094,330.9910541571762,0.0
1123,2183.1358746328206,1822.9972413826558,3115.5182249623576,3835.132060760245,0.0,3890.3580101485504,3796.764572047229,0.0,1725.618428407076,1655.1757289997404
1124,3024.59415265596,3366.257711327555,3252.838241110966,3934.2431595461176,3215.5832579924263,3938.4639535627653,2610.204890995739,2830.5,2387.7030843784196,2419.1274643904403
1125,2753.479908267682,1690.4112128138167,1837.883923533249,2269.211500920919,844.1665570097985,2687.2191132236626,0.0,0.0,1942.0209913541457,1904.4526019963464
1126,3523.3233597304957,3533.0723664042453,3721.5597212384946,4412.54792221853,3735.781654353285,4528.801348785501,4587.278059903121,0.0,1970.18071462313,705.1025824448734
1127,3820.2975895454456,3711.8830595907207,3914.535081824341,4124.024813139209,3732.5630106838007,3347.348685956694,3330.806261771845,2482.1902378921072,3561.0,2549.7117196849003
1128,3673.4503435388683,3852.5,3968.493728223043,4106.221346322769,3208.995959179916,4224.943365496901,4133.246676097922,2139.39433366469,3515.122661166537,3240.1512247980963
1129,3632.5595545921497,3605.455954102702,3947.1370931227743,3700.8505450155544,3174.5106554914023,4259.5822458005005,4322.2400260941595,2875.9687684967835,2308.7600050686447,3391.5
1130,662.6956593059645,2305.5047210446774,4226.926236216524,4654.463357635544,4319.8374593700155,4821.5,4796.0,1544.9787692509792,1200.1244457748194,1493.8407056050837
1131,3332.19045185711,3312.589404365729,3794.289660829893,4073.988948979884,2961.5478597589777,4156.30359174628,4292.200163544838,1530.8322360549716,2546.4607972802582,1210.3053744590484
1132,4038.3620523730374,4121.0,2474.552038116506,3829.821866066273,3858.333251699703,4827.0,4595.285946611543,1708.8486211318336,3652.5269183664223,3570.0
1133,2596.464209282847,2506.0382086601794,3984.957814523106,4717.635170266737,4768.5,4683.520161816055,4832.5,1791.2069861085454,2239.8827582551503,1548.5775523431075
1134,2173.008560616754,2382.7723357636823,1950.93619255076,4013.2037740532633,3601.6975490342666,4072.2741877533617,3957.0558283234777,1650.4060813699027,1301.982779255689,2021.8612639537039
1135,2860.186870743826,2470.6850185096337,2982.7835295612185,4287.444449745235,4212.179050832863,3981.0586542408937,4193.977958521435,2270.6562891258422,2783.1876236371786,1997.9334761911457
1136,3121.7762456293813,2748.989783627309,1228.0845655755752,4238.752793985148,3881.7460258490055,4470.346274051886,4633.052994930571,1785.08172557772,3656.125836957348,3110.972965546563
1137,4086.329816702437,3870.560548206761,3638.161757665859,4221.075875849495,4552.800801273527,4750.066411566848,4295.616943556123,2389.4742044400537,3527.2420323880124,2054.7437852473345
1138,2665.0333112977482,3039.0509359922726,2330.971949744638,4685.617391925012,4196.845111749052,3745.4183846162286,3823.5095727708285,256.79580917682415,3119.514932484235,1989.192858289472
1139,3091.0283628863453,3970.755656573586,3319.131173037429,4861.231046169213,4590.458655829544,4850.642327537671,4410.386556569469,1098.8427122506996,3168.0141144064146,2187.289997031862
1140,4313.793447368322,4117.048775673024,2872.8505077475766,5097.0,4007.587496250107,5127.1063515969,4706.514681499187,3616.2966921513475,3648.708024050513,3703.959342875796
1141,4458.5,4474.5,4867.0,4831.521428346037,4415.386290143178,4676.321649158364,4526.118139566588,0.0,4055.989101533758,2503.1006800486352
1142,3447.054675473499,3982.1925330695376,4381.624949527696,4785.962364548413,3983.215931763527,5117.819611791512,4960.680448978704,2511.9112088769953,4433.5,3897.217163101648
1143,3508.814941323749,4052.1747309829516,4209.713106249937,5126.856639881518,2948.686928533548,4785.366887741314,4675.347667409283,380.7496542095082,2927.052964540383,1971.5077730315238
1144,4446.661538706283,4256.961594480095,4459.819902419877,4683.103194857652,4077.1623458028985,5124.97905235265,4924.721035355446,1859.923855311379,4544.5,3897.286796378269
1145,3923.2070945833657,4218.280023856889,4362.927564176329,4734.625526404683,3763.5140512395574,4667.6787191999565,4297.21853356524,491.78992268318143,2678.94527096446,2124.550850620381
1146,4687.656862785452,4025.303994363915,4231.600572077184,3626.818775693349,2968.594518556055,4427.29987914627,2537.4760994595235,2656.23968758581,4034.9856712605447,3906.111583351726
1147,3848.674140995171,4201.266722649947,4454.759328705927,4260.085306072571,3564.1867571380844,5202.516255037631,4436.316226219387,2855.7693963857705,3994.3796949262705,4097.5150361462065
1148,4504.409110582838,3931.036130380913,3965.7625691927997,4562.055746243522,0.0,4858.761642480313,3577.891483013736,2306.944135445376,4183.523749701515,3299.8199983397603
1149,4833.371634216572,4568.840643508359,4687.064007067041,3900.871245130976,3807.4524817305496,3347.263325878896,3203.626975358123,2468.663523702684,3757.202366946633,3093.410265652868
1150,5092.5,4938.629852378419,4174.436258083888,4842.122694677608,2353.248323004652,5361.724302280638,5382.215836304553,3776.241078005113,4836.0,4535.107008274955
1151,5136.603180086395,4599.6630752019155,4661.610772748688,5096.8500609711655,3438.994454907217,5220.283198857803,4522.820462089713,3782.6120313341976,4857.265712298353,4194.390695399145
1152,4115.681774005492,5049.090744078365,4244.8694051519215,4082.931904770079,4563.866665262589,4156.359122110438,3880.4649677892658,2165.568565346816,3337.0635246759284,4161.485834738563
1153,4959.7958041100555,3760.0741834072337,4018.359071255016,5150.048593451316,4984.429157745812,5243.586506051496,4533.387853482396,2382.0675922764494,4240.63276237841,4223.140084345528
1154,4237.006578791297,3505.4908198604912,4089.477500021294,4996.463441872297,5380.126223015354,5760.984007545934,5509.333902470928,2745.900611277605,4125.92785926923,2808.329207823669
1155,3569.3300294563355,4426.314063409098,4135.733892111777,5580.384959913572,5108.641793603757,5882.975458832942,5947.0,3420.7843512192403,3877.4182655712943,4153.084996902608
1156,4622.420648358595,3379.3962438357485,3529.721997986462,5519.161770796867,5571.848786453698,6061.983734825899,5639.62522740663,3960.547946403856,3564.3513659533633,3030.0417431116684
1157,4837.762570426091,4341.781011118196,4458.817549618636,4738.586947544655,4294.870487835698,5717.614907268643,5539.156866289535,4075.4966707106105,5018.420085328782,4506.932005908149
1158,4398.250259551374,3750.027330787434,3023.1553389091755,3913.3818857867714,3576.0223846890067,4503.326565071411,5170.779867305609,4669.0,4112.445652033961,5048.827202789981
1159,4197.712250227944,4465.03565024266,4131.7060895397735,6068.0,5798.066071458941,5106.371034724509,5144.882623381711,2232.5852149064553,4045.4857867105193,3401.110023054466
1160,3275.296828153765,3932.148889413741,3555.027341985249,5515.514089411826,5006.12678025748,5893.7246935569465,5981.087717090802,195.7516925339596,3569.140361328218,3365.9521264312825
1161,5766.5,5559.5,4616.334439877579,5922.993865085665,3609.688716112624,6167.226925079243,5323.911190401369,2883.9760707779474,5016.447418885589,4091.224197368141
1162,3749.792707702989,3857.073842216889,1665.448792862905,4545.916910399069,3382.449396128434,5026.166731301326,5499.499606728974,2024.6094090097722,4063.2689613693556,3458.1172448750012
1163,5808.935001973976,5315.806524739514,4254.1181506381745,4457.600957343899,3790.2354998805413,4903.811154085608,5159.886138743761,3015.499186803583,5574.0,4936.938475102817
1164,5440.972423719767,5162.365607077107,5460.2663659902155,5561.595716202292,5099.043843121245,5880.957737893384,5931.5102067027365,1746.4595974891554,5572.572990324446,5187.665437465481
1165,5442.252003567723,5305.971986007972,5490.764012027859,5713.169884805029,2957.638683780139,5936.164608153913,6061.869454029441,5125.0,5567.740775385876,5332.5
1166,5452.023026012969,5815.48201148136,6098.0,5764.911360844561,5946.679140540445,5415.093444327781,4636.8569953366205,4767.82678177859,4812.555124227616,5109.713215659027
